,country,year,sex,age,suicides_no,population,suicidesper100pop,gdp_for_year,gdp_per_capita,generation,name,iso_abr
4875,Germany,2002,male,55-74 years,2354,8766453,26.85,2079136081310,26441,Silent,Germany,DEU
4876,Germany,2002,male,35-54 years,3088,12777078,24.17,2079136081310,26441,Boomers,Germany,DEU
4877,Germany,2002,female,75+ years,773,4251053,18.18,2079136081310,26441,Silent,Germany,DEU
4878,Germany,2002,male,25-34 years,903,5614445,16.08,2079136081310,26441,Generation X,Germany,DEU
4879,Germany,2002,male,15-24 years,609,4828748,12.61,2079136081310,26441,Millenials,Germany,DEU
4880,Germany,2002,female,55-74 years,1013,9531566,10.63,2079136081310,26441,Silent,Germany,DEU
4881,Germany,2002,female,35-54 years,905,12321464,7.34,2079136081310,26441,Boomers,Germany,DEU
4882,Germany,2002,female,25-34 years,219,5348715,4.09,2079136081310,26441,Generation X,Germany,DEU
4883,Germany,2002,female,15-24 years,141,4626561,3.05,2079136081310,26441,Millenials,Germany,DEU
4884,Germany,2002,male,5-14 years,16,4448685,0.36,2079136081310,26441,Millenials,Germany,DEU
4885,Germany,2002,female,5-14 years,8,4220169,0.19,2079136081310,26441,Millenials,Germany,DEU
4886,Germany,2003,male,75+ years,1187,2000255,59.34,2505733634312,31816,Silent,Germany,DEU
4887,Germany,2003,male,55-74 years,2416,8804362,27.44,2505733634312,31816,Silent,Germany,DEU
4888,Germany,2003,male,35-54 years,3157,12961625,24.36,2505733634312,31816,Boomers,Germany,DEU
4889,Germany,2003,female,75+ years,775,4301218,18.02,2505733634312,31816,Silent,Germany,DEU
4890,Germany,2003,male,25-34 years,868,5393875,16.09,2505733634312,31816,Generation X,Germany,DEU
4891,Germany,2003,male,15-24 years,537,4883892,11.0,2505733634312,31816,Millenials,Germany,DEU
4892,Germany,2003,female,55-74 years,925,9534506,9.7,2505733634312,31816,Silent,Germany,DEU
4893,Germany,2003,female,35-54 years,887,12507791,7.09,2505733634312,31816,Boomers,Germany,DEU
4894,Germany,2003,female,25-34 years,225,5161703,4.36,2505733634312,31816,Generation X,Germany,DEU
4895,Germany,2003,female,15-24 years,155,4683375,3.31,2505733634312,31816,Millenials,Germany,DEU
4896,Germany,2003,male,5-14 years,17,4373618,0.39,2505733634312,31816,Millenials,Germany,DEU
4897,Germany,2003,female,5-14 years,6,4150241,0.14,2505733634312,31816,Millenials,Germany,DEU
4898,Germany,2004,male,75+ years,1178,2112661,55.76,2819245095605,35772,Silent,Germany,DEU
4899,Germany,2004,male,55-74 years,2413,8860469,27.23,2819245095605,35772,Silent,Germany,DEU
4900,Germany,2004,male,35-54 years,3001,13080225,22.94,2819245095605,35772,Boomers,Germany,DEU
4901,Germany,2004,female,75+ years,746,4360252,17.11,2819245095605,35772,Silent,Germany,DEU
4902,Germany,2004,male,25-34 years,820,5196875,15.78,2819245095605,35772,Generation X,Germany,DEU
4903,Germany,2004,male,15-24 years,518,4922745,10.52,2819245095605,35772,Millenials,Germany,DEU
4904,Germany,2004,female,55-74 years,906,9568085,9.47,2819245095605,35772,Silent,Germany,DEU
4905,Germany,2004,female,35-54 years,827,12631907,6.55,2819245095605,35772,Boomers,Germany,DEU
4906,Germany,2004,female,25-34 years,180,5000272,3.6,2819245095605,35772,Generation X,Germany,DEU
4907,Germany,2004,female,15-24 years,129,4726195,2.73,2819245095605,35772,Millenials,Germany,DEU
4908,Germany,2004,male,5-14 years,16,4285546,0.37,2819245095605,35772,Millenials,Germany,DEU
4909,Germany,2004,female,5-14 years,7,4066582,0.17,2819245095605,35772,Millenials,Germany,DEU
4910,Germany,2005,male,75+ years,1160,2225555,52.12,2861410272354,36289,Silent,Germany,DEU
4911,Germany,2005,male,55-74 years,2269,8943091,25.37,2861410272354,36289,Silent,Germany,DEU
4912,Germany,2005,male,35-54 years,2875,13137730,21.88,2861410272354,36289,Boomers,Germany,DEU
4913,Germany,2005,female,75+ years,664,4422784,15.01,2861410272354,36289,Silent,Germany,DEU
4914,Germany,2005,male,25-34 years,730,5056621,14.44,2861410272354,36289,Generation X,Germany,DEU
4915,Germany,2005,female,55-74 years,939,9632657,9.75,2861410272354,36289,Silent,Germany,DEU
4916,Germany,2005,male,15-24 years,479,4939294,9.7,2861410272354,36289,Millenials,Germany,DEU
4917,Germany,2005,female,35-54 years,840,12685901,6.62,2861410272354,36289,Boomers,Germany,DEU
4918,Germany,2005,female,25-34 years,171,4889216,3.5,2861410272354,36289,Generation X,Germany,DEU
4919,Germany,2005,female,15-24 years,117,4744626,2.47,2861410272354,36289,Millenials,Germany,DEU
4920,Germany,2005,male,5-14 years,18,4194004,0.43,2861410272354,36289,Millenials,Germany,DEU
4921,Germany,2005,female,5-14 years,8,3979775,0.2,2861410272354,36289,Millenials,Germany,DEU
4922,Germany,2006,male,75+ years,1160,2328668,49.81,3002446368084,38088,Silent,Germany,DEU
4923,Germany,2006,male,55-74 years,2314,9032770,25.62,3002446368084,38088,Silent,Germany,DEU
4924,Germany,2006,male,35-54 years,2653,13148811,20.18,3002446368084,38088,Boomers,Germany,DEU
4925,Germany,2006,female,75+ years,611,4471494,13.66,3002446368084,38088,Silent,Germany,DEU
4926,Germany,2006,male,25-34 years,629,4963413,12.67,3002446368084,38088,Generation X,Germany,DEU
4927,Germany,2006,male,15-24 years,455,4922196,9.24,3002446368084,38088,Millenials,Germany,DEU
4928,Germany,2006,female,55-74 years,826,9713785,8.5,3002446368084,38088,Silent,Germany,DEU
4929,Germany,2006,female,35-54 years,832,12694086,6.55,3002446368084,38088,Boomers,Germany,DEU
4930,Germany,2006,female,25-34 years,154,4819150,3.2,3002446368084,38088,Generation X,Germany,DEU
4931,Germany,2006,female,15-24 years,112,4727172,2.37,3002446368084,38088,Millenials,Germany,DEU
4932,Germany,2006,male,5-14 years,20,4107557,0.49,3002446368084,38088,Millenials,Germany,DEU
4933,Germany,2006,female,5-14 years,9,3899892,0.23,3002446368084,38088,Millenials,Germany,DEU
4934,Germany,2007,male,75+ years,1143,2417463,47.28,3439953462907,43667,Silent,Germany,DEU
4935,Germany,2007,male,55-74 years,2213,9135373,24.22,3439953462907,43667,Silent,Germany,DEU
4936,Germany,2007,male,35-54 years,2539,13116847,19.36,3439953462907,43667,Boomers,Germany,DEU
4937,Germany,2007,male,25-34 years,654,4913538,13.31,3439953462907,43667,Generation X,Germany,DEU
4938,Germany,2007,female,75+ years,595,4503136,13.21,3439953462907,43667,Silent,Germany,DEU
4939,Germany,2007,male,15-24 years,448,4875778,9.19,3439953462907,43667,Millenials,Germany,DEU
4940,Germany,2007,female,55-74 years,796,9816096,8.11,3439953462907,43667,Silent,Germany,DEU
4941,Germany,2007,female,35-54 years,742,12662132,5.86,3439953462907,43667,Boomers,Germany,DEU
4942,Germany,2007,female,25-34 years,145,4782312,3.03,3439953462907,43667,Generation X,Germany,DEU
4943,Germany,2007,female,15-24 years,110,4678848,2.35,3439953462907,43667,Millenials,Germany,DEU
4944,Germany,2007,male,5-14 years,15,4039955,0.37,3439953462907,43667,Generation Z,Germany,DEU
4945,Germany,2007,female,5-14 years,9,3835107,0.23,3439953462907,43667,Generation Z,Germany,DEU
4946,Germany,2008,male,75+ years,1149,2496685,46.02,3752365607148,47702,Silent,Germany,DEU
4947,Germany,2008,male,55-74 years,2199,9240436,23.8,3752365607148,47702,Silent,Germany,DEU
4948,Germany,2008,male,35-54 years,2598,13021164,19.95,3752365607148,47702,Boomers,Germany,DEU
4949,Germany,2008,female,75+ years,592,4521561,13.09,3752365607148,47702,Silent,Germany,DEU
4950,Germany,2008,male,25-34 years,632,4906502,12.88,3752365607148,47702,Generation X,Germany,DEU
4951,Germany,2008,male,15-24 years,456,4821264,9.46,3752365607148,47702,Millenials,Germany,DEU
4952,Germany,2008,female,55-74 years,768,9926040,7.74,3752365607148,47702,Silent,Germany,DEU
4953,Germany,2008,female,35-54 years,761,12574802,6.05,3752365607148,47702,Boomers,Germany,DEU
4954,Germany,2008,female,25-34 years,157,4780395,3.28,3752365607148,47702,Generation X,Germany,DEU
4955,Germany,2008,female,15-24 years,130,4619410,2.81,3752365607148,47702,Millenials,Germany,DEU
4956,Germany,2008,male,5-14 years,11,3978422,0.28,3752365607148,47702,Generation Z,Germany,DEU
4957,Germany,2008,female,5-14 years,6,3776108,0.16,3752365607148,47702,Generation Z,Germany,DEU
4958,Germany,2009,male,75+ years,1209,2599960,46.5,3418005001389,43570,Silent,Germany,DEU
4959,Germany,2009,male,55-74 years,2277,9307706,24.46,3418005001389,43570,Silent,Germany,DEU
4960,Germany,2009,male,35-54 years,2628,12872657,20.42,3418005001389,43570,Boomers,Germany,DEU
4961,Germany,2009,male,25-34 years,637,4909814,12.97,3418005001389,43570,Generation X,Germany,DEU
4962,Germany,2009,female,75+ years,520,4569198,11.38,3418005001389,43570,Silent,Germany,DEU
4963,Germany,2009,male,15-24 years,443,4760066,9.31,3418005001389,43570,Millenials,Germany,DEU
4964,Germany,2009,female,55-74 years,789,9995593,7.89,3418005001389,43570,Silent,Germany,DEU
4965,Germany,2009,female,35-54 years,788,12445519,6.33,3418005001389,43570,Boomers,Germany,DEU
4966,Germany,2009,female,25-34 years,146,4784538,3.05,3418005001389,43570,Generation X,Germany,DEU
4967,Germany,2009,female,15-24 years,121,4552176,2.66,3418005001389,43570,Millenials,Germany,DEU
4968,Germany,2009,male,5-14 years,12,3925018,0.31,3418005001389,43570,Generation Z,Germany,DEU
4969,Germany,2009,female,5-14 years,9,3726357,0.24,3418005001389,43570,Generation Z,Germany,DEU
4970,Germany,2010,male,75+ years,1277,2742959,46.56,3417094562649,43614,Silent,Germany,DEU
4971,Germany,2010,male,55-74 years,2358,9350157,25.22,3417094562649,43614,Silent,Germany,DEU
4972,Germany,2010,male,35-54 years,2605,12731842,20.46,3417094562649,43614,Generation X,Germany,DEU
4973,Germany,2010,male,25-34 years,735,4940288,14.88,3417094562649,43614,Generation X,Germany,DEU
4974,Germany,2010,female,75+ years,588,4669323,12.59,3417094562649,43614,Silent,Germany,DEU
4975,Germany,2010,male,15-24 years,474,4702588,10.08,3417094562649,43614,Millenials,Germany,DEU
4976,Germany,2010,female,55-74 years,851,10027136,8.49,3417094562649,43614,Silent,Germany,DEU
4977,Germany,2010,female,35-54 years,805,12316695,6.54,3417094562649,43614,Generation X,Germany,DEU
4978,Germany,2010,female,25-34 years,177,4807946,3.68,3417094562649,43614,Generation X,Germany,DEU
4979,Germany,2010,female,15-24 years,132,4489057,2.94,3417094562649,43614,Millenials,Germany,DEU
4980,Germany,2010,male,5-14 years,22,3883512,0.57,3417094562649,43614,Generation Z,Germany,DEU
4981,Germany,2010,female,5-14 years,6,3687564,0.16,3417094562649,43614,Generation Z,Germany,DEU
4982,Germany,2011,male,75+ years,1374,2900218,47.38,3757698281118,47947,Silent,Germany,DEU
4983,Germany,2011,male,55-74 years,2538,9396062,27.01,3757698281118,47947,Boomers,Germany,DEU
4984,Germany,2011,male,35-54 years,2582,12614051,20.47,3757698281118,47947,Generation X,Germany,DEU
4985,Germany,2011,male,25-34 years,684,5006064,13.66,3757698281118,47947,Millenials,Germany,DEU
4986,Germany,2011,female,75+ years,624,4791265,13.02,3757698281118,47947,Silent,Germany,DEU
4987,Germany,2011,male,15-24 years,461,4653810,9.91,3757698281118,47947,Millenials,Germany,DEU
4988,Germany,2011,female,55-74 years,802,10049757,7.98,3757698281118,47947,Boomers,Germany,DEU
4989,Germany,2011,female,35-54 years,757,12196847,6.21,3757698281118,47947,Generation X,Germany,DEU
4990,Germany,2011,female,25-34 years,188,4854346,3.87,3757698281118,47947,Millenials,Germany,DEU
4991,Germany,2011,female,15-24 years,122,4432422,2.75,3757698281118,47947,Millenials,Germany,DEU
4992,Germany,2011,male,5-14 years,12,3835083,0.31,3757698281118,47947,Generation Z,Germany,DEU
4993,Germany,2011,female,5-14 years,9,3641215,0.25,3757698281118,47947,Generation Z,Germany,DEU
4994,Germany,2012,male,75+ years,1430,3062435,46.69,3543983909148,45142,Silent,Germany,DEU
4995,Germany,2012,male,55-74 years,2302,9453082,24.35,3543983909148,45142,Boomers,Germany,DEU
4996,Germany,2012,male,35-54 years,2408,12515919,19.24,3543983909148,45142,Generation X,Germany,DEU
4997,Germany,2012,male,25-34 years,699,5099210,13.71,3543983909148,45142,Millenials,Germany,DEU
4998,Germany,2012,female,75+ years,607,4920842,12.34,3543983909148,45142,Silent,Germany,DEU
4999,Germany,2012,male,15-24 years,439,4612682,9.52,3543983909148,45142,Millenials,Germany,DEU
5000,Germany,2012,female,55-74 years,873,10078469,8.66,3543983909148,45142,Boomers,Germany,DEU
5001,Germany,2012,female,35-54 years,810,12089833,6.7,3543983909148,45142,Generation X,Germany,DEU
5002,Germany,2012,female,25-34 years,187,4917857,3.8,3543983909148,45142,Millenials,Germany,DEU
5003,Germany,2012,female,15-24 years,121,4384528,2.76,3543983909148,45142,Millenials,Germany,DEU
5004,Germany,2012,male,5-14 years,11,3782823,0.29,3543983909148,45142,Generation Z,Germany,DEU
5005,Germany,2012,female,5-14 years,9,3590435,0.25,3543983909148,45142,Generation Z,Germany,DEU
5006,Germany,2013,male,75+ years,1518,3115267,48.73,3752513503278,48563,Silent,Germany,DEU
5007,Germany,2013,male,55-74 years,2379,9314147,25.54,3752513503278,48563,Boomers,Germany,DEU
5008,Germany,2013,male,35-54 years,2423,12049310,20.11,3752513503278,48563,Generation X,Germany,DEU
5009,Germany,2013,male,25-34 years,739,5060529,14.6,3752513503278,48563,Millenials,Germany,DEU
5010,Germany,2013,female,75+ years,641,4984061,12.86,3752513503278,48563,Silent,Germany,DEU
5011,Germany,2013,female,55-74 years,875,9995322,8.75,3752513503278,48563,Boomers,Germany,DEU
5012,Germany,2013,male,15-24 years,391,4474441,8.74,3752513503278,48563,Millenials,Germany,DEU
5013,Germany,2013,female,35-54 years,808,11835769,6.83,3752513503278,48563,Generation X,Germany,DEU
5014,Germany,2013,female,25-34 years,188,4928834,3.81,3752513503278,48563,Millenials,Germany,DEU
5015,Germany,2013,female,15-24 years,111,4259808,2.61,3752513503278,48563,Millenials,Germany,DEU
5016,Germany,2013,female,5-14 years,12,3529729,0.34,3752513503278,48563,Generation Z,Germany,DEU
5017,Germany,2013,male,5-14 years,6,3723771,0.16,3752513503278,48563,Generation Z,Germany,DEU
5018,Germany,2014,male,75+ years,1608,3300059,48.73,3890606893347,50167,Silent,Germany,DEU
5019,Germany,2014,male,55-74 years,2410,9358747,25.75,3890606893347,50167,Boomers,Germany,DEU
5020,Germany,2014,male,35-54 years,2444,11949414,20.45,3890606893347,50167,Generation X,Germany,DEU
5021,Germany,2014,male,25-34 years,750,5179803,14.48,3890606893347,50167,Millenials,Germany,DEU
5022,Germany,2014,female,75+ years,621,5151214,12.06,3890606893347,50167,Silent,Germany,DEU
5023,Germany,2014,male,15-24 years,397,4452615,8.92,3890606893347,50167,Millenials,Germany,DEU
5024,Germany,2014,female,55-74 years,855,10013338,8.54,3890606893347,50167,Boomers,Germany,DEU
5025,Germany,2014,female,35-54 years,801,11728001,6.83,3890606893347,50167,Generation X,Germany,DEU
5026,Germany,2014,female,25-34 years,182,5005685,3.64,3890606893347,50167,Millenials,Germany,DEU
5027,Germany,2014,female,15-24 years,121,4215773,2.87,3890606893347,50167,Millenials,Germany,DEU
5028,Germany,2014,male,5-14 years,20,3695813,0.54,3890606893347,50167,Generation Z,Germany,DEU
5029,Germany,2014,female,5-14 years,8,3501907,0.23,3890606893347,50167,Generation Z,Germany,DEU
5030,Germany,2015,male,75+ years,1729,3487628,49.58,3375611100742,43201,Silent,Germany,DEU
5031,Germany,2015,male,55-74 years,2304,9436572,24.42,3375611100742,43201,Boomers,Germany,DEU
5032,Germany,2015,male,35-54 years,2267,11854531,19.12,3375611100742,43201,Generation X,Germany,DEU
5033,Germany,2015,male,25-34 years,721,5336932,13.51,3375611100742,43201,Millenials,Germany,DEU
5034,Germany,2015,female,75+ years,635,5338738,11.89,3375611100742,43201,Silent,Germany,DEU
5035,Germany,2015,female,55-74 years,908,10054932,9.03,3375611100742,43201,Boomers,Germany,DEU
5036,Germany,2015,male,15-24 years,376,4520300,8.32,3375611100742,43201,Millenials,Germany,DEU
5037,Germany,2015,female,35-54 years,800,11616616,6.89,3375611100742,43201,Generation X,Germany,DEU
5038,Germany,2015,female,25-34 years,193,5061297,3.81,3375611100742,43201,Millenials,Germany,DEU
5039,Germany,2015,female,15-24 years,136,4195185,3.24,3375611100742,43201,Millenials,Germany,DEU
5040,Germany,2015,female,5-14 years,13,3517216,0.37,3375611100742,43201,Generation Z,Germany,DEU
5041,Germany,2015,male,5-14 years,6,3716736,0.16,3375611100742,43201,Generation Z,Germany,DEU
5042,Greece,2002,male,75+ years,34,310058,10.97,153830947017,14676,Silent,Greece,GRC
5043,Greece,2002,male,55-74 years,87,1125984,7.73,153830947017,14676,Silent,Greece,GRC
5044,Greece,2002,male,35-54 years,76,1507522,5.04,153830947017,14676,Boomers,Greece,GRC
5045,Greece,2002,male,25-34 years,34,884877,3.84,153830947017,14676,Generation X,Greece,GRC
5046,Greece,2002,male,15-24 years,26,777333,3.34,153830947017,14676,Millenials,Greece,GRC
5047,Greece,2002,female,75+ years,11,414749,2.65,153830947017,14676,Silent,Greece,GRC
5048,Greece,2002,female,55-74 years,23,1281518,1.79,153830947017,14676,Silent,Greece,GRC
5049,Greece,2002,female,25-34 years,11,836636,1.31,153830947017,14676,Generation X,Greece,GRC
5050,Greece,2002,female,35-54 years,17,1519280,1.12,153830947017,14676,Boomers,Greece,GRC
5051,Greece,2002,female,15-24 years,4,711776,0.56,153830947017,14676,Millenials,Greece,GRC
5052,Greece,2002,female,5-14 years,0,538762,0.0,153830947017,14676,Millenials,Greece,GRC
5053,Greece,2002,male,5-14 years,0,573550,0.0,153830947017,14676,Millenials,Greece,GRC
5054,Greece,2003,male,75+ years,33,326673,10.1,201924270316,19202,Silent,Greece,GRC
5055,Greece,2003,male,35-54 years,118,1534168,7.69,201924270316,19202,Boomers,Greece,GRC
5056,Greece,2003,male,55-74 years,85,1131929,7.51,201924270316,19202,Silent,Greece,GRC
5057,Greece,2003,male,25-34 years,46,886959,5.19,201924270316,19202,Generation X,Greece,GRC
5058,Greece,2003,male,15-24 years,24,750890,3.2,201924270316,19202,Millenials,Greece,GRC
5059,Greece,2003,female,35-54 years,24,1542002,1.56,201924270316,19202,Boomers,Greece,GRC
5060,Greece,2003,female,55-74 years,20,1290367,1.55,201924270316,19202,Silent,Greece,GRC
5061,Greece,2003,female,25-34 years,11,833120,1.32,201924270316,19202,Generation X,Greece,GRC
5062,Greece,2003,female,75+ years,5,433159,1.15,201924270316,19202,Silent,Greece,GRC
5063,Greece,2003,female,15-24 years,7,689624,1.02,201924270316,19202,Millenials,Greece,GRC
5064,Greece,2003,female,5-14 years,2,532273,0.38,201924270316,19202,Millenials,Greece,GRC
5065,Greece,2003,male,5-14 years,0,564501,0.0,201924270316,19202,Millenials,Greece,GRC
5066,Greece,2004,male,75+ years,47,343019,13.7,240521260988,22804,Silent,Greece,GRC
5067,Greece,2004,male,55-74 years,75,1133084,6.62,240521260988,22804,Silent,Greece,GRC
5068,Greece,2004,male,35-54 years,92,1561927,5.89,240521260988,22804,Boomers,Greece,GRC
5069,Greece,2004,male,25-34 years,47,886382,5.3,240521260988,22804,Generation X,Greece,GRC
5070,Greece,2004,male,15-24 years,22,728622,3.02,240521260988,22804,Millenials,Greece,GRC
